trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
137,brute_force,0.0,2.5,35,0.7000000000000001,0.5,2.0,-30.0,30.0,102.0
138,brute_force,0.0,2.0,35,0.7000000000000001,0.6000000000000001,2.0,-30.0,30.0,102.0
139,brute_force,1.0,6.0,18,0.7000000000000001,0.7000000000000001,2.0,-30.0,30.0,102.0
140,brute_force,0.0,1.5,35,0.7000000000000001,0.8,2.0,-30.0,30.0,102.0
141,brute_force,0.0,1.0,35,0.7000000000000001,0.9,2.0,-30.0,30.0,102.0
142,brute_force,0.0,1.0,35,0.7000000000000001,1.0,2.0,-30.0,30.0,102.0
143,brute_force,0.0,1.5,35,0.8,0.5,2.0,-30.0,30.0,102.0
144,brute_force,0.0,1.5,35,0.8,0.6000000000000001,2.0,-30.0,30.0,102.0
145,brute_force,0.0,1.5,35,0.8,0.7000000000000001,2.0,-30.0,30.0,102.0
146,brute_force,0.0,1.0,35,0.8,0.8,2.0,-30.0,30.0,102.0
147,brute_force,0.0,1.5,35,0.8,0.9,2.0,-30.0,30.0,102.0
148,brute_force,0.0,1.5,35,0.8,1.0,2.0,-30.0,30.0,102.0
149,brute_force,0.0,1.5,35,0.9,0.6000000000000001,2.0,-30.0,30.0,102.0
150,brute_force,0.0,1.5,35,0.9,0.7000000000000001,2.0,-30.0,30.0,102.0
151,brute_force,0.0,1.5,35,0.9,0.8,2.0,-30.0,30.0,102.0
152,brute_force,0.0,1.0,35,0.9,0.9,2.0,-30.0,30.0,102.0
153,brute_force,0.0,1.0,35,0.9,1.0,2.0,-30.0,30.0,102.0
154,brute_force,0.0,1.5,35,1.0,0.7000000000000001,2.0,-30.0,30.0,102.0
155,brute_force,0.0,1.5,35,1.0,0.8,2.0,-30.0,30.0,102.0
156,brute_force,0.0,1.0,35,1.0,0.9,2.0,-30.0,30.0,102.0
157,brute_force,0.0,1.5,35,1.0,1.0,2.0,-30.0,30.0,102.0
158,brute_force,1.0,6.0,21,0.0,0.0,3.0,-30.0,30.0,102.0
159,brute_force,0.0,4.0,35,0.0,0.1,3.0,-30.0,30.0,102.0
160,brute_force,0.0,4.0,35,0.0,0.2,3.0,-30.0,30.0,102.0
161,brute_force,1.0,6.0,16,0.0,0.3,3.0,-30.0,30.0,102.0
162,brute_force,1.0,6.0,17,0.0,0.4,3.0,-30.0,30.0,102.0
163,brute_force,0.0,4.0,35,0.0,0.5,3.0,-30.0,30.0,102.0
164,brute_force,0.0,2.5,35,0.0,0.6000000000000001,3.0,-30.0,30.0,102.0
165,brute_force,0.0,2.5,35,0.0,0.7000000000000001,3.0,-30.0,30.0,102.0
166,brute_force,0.0,2.5,35,0.0,0.8,3.0,-30.0,30.0,102.0
167,brute_force,0.0,2.5,35,0.0,0.9,3.0,-30.0,30.0,102.0
168,brute_force,0.0,2.5,35,0.0,1.0,3.0,-30.0,30.0,102.0
169,brute_force,0.0,4.0,35,0.1,0.0,3.0,-30.0,30.0,102.0
170,brute_force,0.0,4.0,35,0.1,0.1,3.0,-30.0,30.0,102.0
171,brute_force,0.0,4.0,35,0.1,0.2,3.0,-30.0,30.0,102.0
172,brute_force,0.0,4.0,35,0.1,0.3,3.0,-30.0,30.0,102.0
173,brute_force,1.0,6.0,28,0.1,0.4,3.0,-30.0,30.0,102.0
174,brute_force,1.0,6.0,19,0.1,0.5,3.0,-30.0,30.0,102.0
175,brute_force,0.0,3.5,35,0.1,0.6000000000000001,3.0,-30.0,30.0,102.0
176,brute_force,0.0,2.5,35,0.1,0.7000000000000001,3.0,-30.0,30.0,102.0
177,brute_force,0.0,2.5,35,0.1,0.8,3.0,-30.0,30.0,102.0
178,brute_force,0.0,2.5,35,0.1,0.9,3.0,-30.0,30.0,102.0
179,brute_force,0.0,2.0,35,0.1,1.0,3.0,-30.0,30.0,102.0
180,brute_force,0.0,4.0,35,0.2,0.0,3.0,-30.0,30.0,102.0
181,brute_force,1.0,6.0,27,0.2,0.1,3.0,-30.0,30.0,102.0
182,brute_force,1.0,6.0,16,0.2,0.2,3.0,-30.0,30.0,102.0
183,brute_force,1.0,6.0,16,0.2,0.3,3.0,-30.0,30.0,102.0
184,brute_force,0.0,2.5,35,0.2,0.4,3.0,-30.0,30.0,102.0
185,brute_force,1.0,6.0,20,0.2,0.5,3.0,-30.0,30.0,102.0
186,brute_force,0.0,2.5,35,0.2,0.6000000000000001,3.0,-30.0,30.0,102.0
