obj_x,obj_y,table_height,camera_viewpoint,traj_id
0.3,0.5,3,back,1769814741
0.1,0.2,3,back,1769814765
0.5,0.5,3,back,1769814789
0.0,0.4,3,back,1769814815
0.0,0.4,3,back,1769814840
0.1,0.2,3,back,1769815050
0.5,0.5,3,back,1769815069
0.2,0.4,3,back,1769815098
0.4,0.2,3,back,1769815121
0.5,0.5,3,back,1769815144
0.3,0.3,3,back,1769815224
0.0,0.1,3,back,1769815249
0.1,0.5,3,back,1769815271
0.0,0.5,3,back,1769815292
0.3,0.2,3,back,1769815322
