obj_x,obj_y,table_height,camera_viewpoint,traj_id
0.9,0.9,1,right,1770166907
0.8,0.8,1,right,1770167087
0.8,0.5,1,right,1770167121
0.7,0.6,1,right,1770167456
0.7,0.7,1,right,1770167487
0.5,0.6,1,right,1770167564
1.0,0.7,1,right,1770167648
0.7,0.6,1,right,1770167675
0.8,0.7,1,right,1770167705
0.6,0.7,1,right,1770167738
0.5,1.0,1,right,1770167777
1.0,0.7,1,right,1770167829
0.5,1.0,1,right,1770167860
0.6,0.6,1,right,1770167907
0.6,0.6,1,right,1770167985
