obj_x,obj_y,table_height,camera_viewpoint,traj_id
0.3,0.2,1,back,1767720621
0.4,0.3,1,back,1767720655
0.0,0.2,1,back,1767720680
0.4,0.5,1,back,1767720740
0.0,0.4,1,back,1770615126
0.1,0.5,1,back,1770615410
0.1,0.1,1,back,1770615448
0.4,0.5,1,back,1770615483
0.1,0.2,1,back,1770615515
0.3,0.1,1,back,1770615548
0.2,0.1,1,back,1770615580
0.4,0.3,1,back,1770615686
0.2,0.5,1,back,1770615712
0.4,0.1,1,back,1770615735
0.1,0.1,1,back,1770615777
