obj_x,obj_y,table_height,camera_viewpoint,traj_id
0.5,0.6,1,back,1767721029
0.5,0.5,1,back,1767721044
0.9,0.8,1,back,1767721100
0.7,1.0,1,back,1767721161
0.5,0.7,1,back,1767721200
0.9,0.7,1,back,1767721241
0.7,0.9,1,back,1767721321
0.7,0.7,1,back,1767721363
0.5,1.0,1,back,1767721397
0.5,0.9,1,back,1767721436
0.6,1.0,1,back,1767721478
1.0,0.8,1,back,1767721540
0.6,1.0,1,back,1767721575
0.6,1.0,1,back,1767721612
0.7,0.7,1,back,1767721732
