obj_x,obj_y,table_height,camera_viewpoint,traj_id
0.4,0.3,3,right,1767903105
0.3,0.1,3,right,1767903151
0.1,0.4,3,right,1767903474
0.3,0.3,3,right,1767903510
0.1,0.5,3,right,1767903550
0.3,0.4,3,right,1767903592
0.5,0.5,3,right,1767903611
0.0,0.4,3,right,1767903633
0.3,0.2,3,right,1767903664
0.1,0.0,3,right,1767903706
0.4,0.2,3,right,1767903745
0.3,0.2,3,right,1767903811
0.0,0.2,3,right,1767903831
0.2,0.4,3,right,1767903871
0.4,0.4,3,right,1767903892
