trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
39,brute_force,0.0,1.0,35,0.3,0.6000000000000001,1.0,90.0,70.0,84.0
40,brute_force,0.0,1.0,35,0.3,0.7000000000000001,1.0,90.0,70.0,84.0
41,brute_force,0.0,0.5,35,0.3,0.8,1.0,90.0,70.0,84.0
42,brute_force,0.0,1.0,35,0.3,0.9,1.0,90.0,70.0,84.0
43,brute_force,0.0,1.0,35,0.3,1.0,1.0,90.0,70.0,84.0
44,brute_force,0.0,2.5,35,0.4,0.1,1.0,90.0,70.0,84.0
45,brute_force,0.0,2.0,35,0.4,0.2,1.0,90.0,70.0,84.0
46,brute_force,0.0,2.0,35,0.4,0.3,1.0,90.0,70.0,84.0
47,brute_force,0.0,1.5,35,0.4,0.4,1.0,90.0,70.0,84.0
48,brute_force,0.0,1.0,35,0.4,0.5,1.0,90.0,70.0,84.0
49,brute_force,0.0,1.0,35,0.4,0.6000000000000001,1.0,90.0,70.0,84.0
50,brute_force,0.0,1.0,35,0.4,0.7000000000000001,1.0,90.0,70.0,84.0
51,brute_force,0.0,1.0,35,0.4,0.8,1.0,90.0,70.0,84.0
52,brute_force,0.0,1.0,35,0.4,0.9,1.0,90.0,70.0,84.0
53,brute_force,0.0,1.0,35,0.4,1.0,1.0,90.0,70.0,84.0
54,brute_force,0.0,2.0,35,0.5,0.2,1.0,90.0,70.0,84.0
55,brute_force,0.0,2.0,35,0.5,0.3,1.0,90.0,70.0,84.0
56,brute_force,0.0,2.0,35,0.5,0.4,1.0,90.0,70.0,84.0
57,brute_force,0.0,1.5,35,0.5,0.5,1.0,90.0,70.0,84.0
58,brute_force,0.0,1.0,35,0.5,0.6000000000000001,1.0,90.0,70.0,84.0
59,brute_force,0.0,1.0,35,0.5,0.7000000000000001,1.0,90.0,70.0,84.0
60,brute_force,0.0,1.0,35,0.5,0.8,1.0,90.0,70.0,84.0
61,brute_force,0.0,1.5,35,0.5,0.9,1.0,90.0,70.0,84.0
62,brute_force,0.0,0.0,35,0.5,1.0,1.0,90.0,70.0,84.0
63,brute_force,0.0,2.5,35,0.6000000000000001,0.3,1.0,90.0,70.0,84.0
64,brute_force,0.0,2.5,35,0.6000000000000001,0.4,1.0,90.0,70.0,84.0
65,brute_force,0.0,1.5,35,0.6000000000000001,0.5,1.0,90.0,70.0,84.0
66,brute_force,0.0,1.5,35,0.6000000000000001,0.6000000000000001,1.0,90.0,70.0,84.0
67,brute_force,0.0,1.0,35,0.6000000000000001,0.7000000000000001,1.0,90.0,70.0,84.0
68,brute_force,0.0,1.0,35,0.6000000000000001,0.8,1.0,90.0,70.0,84.0
69,brute_force,0.0,1.0,35,0.6000000000000001,0.9,1.0,90.0,70.0,84.0
70,brute_force,0.0,0.0,35,0.6000000000000001,1.0,1.0,90.0,70.0,84.0
71,brute_force,0.0,0.0,35,0.7000000000000001,0.4,1.0,90.0,70.0,84.0
72,brute_force,0.0,0.0,35,0.7000000000000001,0.5,1.0,90.0,70.0,84.0
73,brute_force,0.0,0.0,35,0.7000000000000001,0.6000000000000001,1.0,90.0,70.0,84.0
74,brute_force,0.0,0.0,35,0.7000000000000001,0.7000000000000001,1.0,90.0,70.0,84.0
75,brute_force,0.0,0.0,35,0.7000000000000001,0.8,1.0,90.0,70.0,84.0
76,brute_force,0.0,0.0,35,0.7000000000000001,0.9,1.0,90.0,70.0,84.0
77,brute_force,0.0,0.0,35,0.7000000000000001,1.0,1.0,90.0,70.0,84.0
78,brute_force,0.0,0.0,35,0.8,0.5,1.0,90.0,70.0,84.0
79,brute_force,0.0,0.0,35,0.8,0.6000000000000001,1.0,90.0,70.0,84.0
80,brute_force,0.0,0.0,35,0.8,0.7000000000000001,1.0,90.0,70.0,84.0
81,brute_force,0.0,0.0,35,0.8,0.8,1.0,90.0,70.0,84.0
82,brute_force,0.0,0.0,35,0.8,0.9,1.0,90.0,70.0,84.0
83,brute_force,0.0,0.0,35,0.8,1.0,1.0,90.0,70.0,84.0
84,brute_force,0.0,0.0,35,0.9,0.6000000000000001,1.0,90.0,70.0,84.0
85,brute_force,0.0,0.0,35,0.9,0.7000000000000001,1.0,90.0,70.0,84.0
86,brute_force,0.0,0.0,35,0.9,0.8,1.0,90.0,70.0,84.0
87,brute_force,0.0,0.0,35,0.9,0.9,1.0,90.0,70.0,84.0
88,brute_force,0.0,0.0,35,0.9,1.0,1.0,90.0,70.0,84.0
89,brute_force,0.0,0.0,35,1.0,0.6000000000000001,1.0,90.0,70.0,84.0
90,brute_force,0.0,0.0,35,1.0,0.7000000000000001,1.0,90.0,70.0,84.0
91,brute_force,0.0,0.0,35,1.0,0.8,1.0,90.0,70.0,84.0
92,brute_force,0.0,0.0,35,1.0,0.9,1.0,90.0,70.0,84.0
93,brute_force,0.0,0.0,35,1.0,1.0,1.0,90.0,70.0,84.0
